Vehiculo,Desde,Hacia,Costo
V11,0.0,0.0,0.0
V11,0.0,1.0,15988.983333333334
V11,0.0,2.0,20978.483333333334
V11,0.0,3.0,1887.1166666666668
V11,0.0,4.0,14599.95
V11,0.0,5.0,14017.516666666666
V11,0.0,6.0,19486.583333333336
V11,0.0,7.0,16516.133333333335
V11,0.0,8.0,9066.533333333333
V11,0.0,9.0,8970.3
V11,0.0,10.0,11959.383333333333
V11,0.0,11.0,26047.65
V11,0.0,12.0,11340.483333333334
V11,0.0,13.0,20994.583333333336
V11,0.0,14.0,2197.7
V11,0.0,15.0,9956.733333333334
V11,0.0,16.0,6701.7
V11,0.0,17.0,12418.416666666668
V11,0.0,18.0,17725.65
V11,0.0,19.0,24156.533333333333
V11,0.0,20.0,23850.11666666667
V11,0.0,21.0,6539.333333333334
V11,0.0,22.0,22307.1
V11,0.0,23.0,6760.3166666666675
V11,0.0,24.0,25259.316666666666
V11,0.0,25.0,13818.183333333334
V11,0.0,26.0,26064.5
V11,0.0,27.0,20476.933333333334
V11,0.0,28.0,9006.2
V11,0.0,29.0,9764.316666666666
V11,0.0,30.0,5689.25
V11,0.0,31.0,14928.166666666666
V11,0.0,32.0,22950.716666666667
V11,0.0,33.0,11550.666666666668
V11,0.0,34.0,12401.6
V11,0.0,35.0,6522.783333333333
V11,1.0,0.0,15170.266666666666
V11,1.0,1.0,0.0
V11,1.0,2.0,7640.466666666667
V11,1.0,3.0,15182.966666666667
V11,1.0,4.0,17532.483333333334
V11,1.0,5.0,10933.083333333332
V11,1.0,6.0,12155.366666666667
V11,1.0,7.0,19448.666666666664
V11,1.0,8.0,18789.066666666666
V11,1.0,9.0,22564.9
V11,1.0,10.0,21681.916666666664
V11,1.0,11.0,12709.633333333333
V11,1.0,12.0,8267.25
V11,1.0,13.0,7656.566666666667
V11,1.0,14.0,15026.966666666667
V11,1.0,15.0,23551.333333333336
V11,1.0,16.0,14326.8
V11,1.0,17.0,13002.466666666667
V11,1.0,18.0,8879.833333333332
V11,1.0,19.0,10818.516666666666
V11,1.0,20.0,16518.9
V11,1.0,21.0,11743.6
V11,1.0,22.0,8969.083333333332
V11,1.0,23.0,19273.566666666666
V11,1.0,24.0,11921.3
V11,1.0,25.0,27412.833333333336
V11,1.0,26.0,17618.033333333333
V11,1.0,27.0,7138.866666666667
V11,1.0,28.0,15326.35
V11,1.0,29.0,10010.866666666667
V11,1.0,30.0,12342.216666666667
V11,1.0,31.0,7313.766666666666
V11,1.0,32.0,9612.7
V11,1.0,33.0,25145.266666666666
V11,1.0,34.0,7540.633333333333
V11,1.0,35.0,19748.733333333334
V11,2.0,0.0,18074.416666666664
V11,2.0,1.0,7109.533333333333
V11,2.0,2.0,0.0
V11,2.0,3.0,17533.5
V11,2.0,4.0,14394.8
V11,2.0,5.0,9728.366666666667
V11,2.0,6.0,14799.283333333333
V11,2.0,7.0,16241.816666666666
V11,2.0,8.0,21359.233333333334
V11,2.0,9.0,25469.05
V11,2.0,10.0,23746.183333333334
V11,2.0,11.0,9142.133333333333
V11,2.0,12.0,12330.866666666667
V11,2.0,13.0,3297.6
V11,2.0,14.0,17964.666666666664
V11,2.0,15.0,26455.483333333334
V11,2.0,16.0,18390.416666666664
V11,2.0,17.0,11679.883333333333
V11,2.0,18.0,10444.6
V11,2.0,19.0,6459.6
V11,2.0,20.0,18034.466666666667
V11,2.0,21.0,14273.516666666666
V11,2.0,22.0,4610.116666666667
V11,2.0,23.0,22890.416666666664
V11,2.0,24.0,12349.816666666666
V11,2.0,25.0,30316.933333333334
V11,2.0,26.0,19182.8
V11,2.0,27.0,8703.683333333334
V11,2.0,28.0,18433.483333333334
V11,2.0,29.0,14074.483333333334
V11,2.0,30.0,15279.916666666666
V11,2.0,31.0,6111.483333333334
V11,2.0,32.0,8078.8166666666675
V11,2.0,33.0,28049.416666666664
V11,2.0,34.0,9250.183333333332
V11,2.0,35.0,22652.833333333336
V11,3.0,0.0,1605.0
V11,3.0,1.0,14662.566666666666
V11,3.0,2.0,19652.066666666666
V11,3.0,3.0,0.0
V11,3.0,4.0,13273.533333333333
V11,3.0,5.0,12691.1
V11,3.0,6.0,18260.566666666666
V11,3.0,7.0,15189.716666666667
V11,3.0,8.0,9754.316666666666
V11,3.0,9.0,9599.0
V11,3.0,10.0,12647.166666666668
V11,3.0,11.0,24721.233333333334
V11,3.0,12.0,10014.016666666666
V11,3.0,13.0,19668.11666666667
V11,3.0,14.0,2019.6333333333332
V11,3.0,15.0,10585.483333333334
V11,3.0,16.0,6678.033333333333
V11,3.0,17.0,11092.0
V11,3.0,18.0,16499.633333333335
V11,3.0,19.0,22830.11666666667
V11,3.0,20.0,22624.1
V11,3.0,21.0,5313.316666666667
V11,3.0,22.0,20980.683333333334
V11,3.0,23.0,7448.1
V11,3.0,24.0,23932.9
V11,3.0,25.0,14446.933333333334
V11,3.0,26.0,24838.483333333334
V11,3.0,27.0,19150.466666666667
V11,3.0,28.0,9693.933333333332
V11,3.0,29.0,8437.85
V11,3.0,30.0,4362.783333333334
V11,3.0,31.0,13601.75
V11,3.0,32.0,21624.3
V11,3.0,33.0,12179.416666666668
V11,3.0,34.0,11075.183333333334
V11,3.0,35.0,7210.5666666666675
V11,4.0,0.0,14190.616666666665
V11,4.0,1.0,18564.533333333333
V11,4.0,2.0,19362.583333333336
V11,4.0,3.0,13649.7
V11,4.0,4.0,0.0
V11,4.0,5.0,11138.466666666667
V11,4.0,6.0,26954.13333333333
V11,4.0,7.0,2930.4
V11,4.0,8.0,10320.1
V11,4.0,9.0,21585.25
V11,4.0,10.0,11956.35
V11,4.0,11.0,24209.933333333334
V11,4.0,12.0,15873.983333333334
V11,4.0,13.0,20358.833333333336
V11,4.0,14.0,14005.833333333334
V11,4.0,15.0,20857.916666666664
V11,4.0,16.0,11783.233333333334
V11,4.0,17.0,10876.316666666668
V11,4.0,18.0,23896.55
V11,4.0,19.0,23520.833333333336
V11,4.0,20.0,31317.716666666664
V11,4.0,21.0,14293.166666666666
V11,4.0,22.0,21671.4
V11,4.0,23.0,16741.6
V11,4.0,24.0,24614.4
V11,4.0,25.0,24572.833333333336
V11,4.0,26.0,32235.4
V11,4.0,27.0,23052.433333333334
V11,4.0,28.0,10086.433333333332
V11,4.0,29.0,10233.183333333332
V11,4.0,30.0,11857.816666666666
V11,4.0,31.0,12808.3
V11,4.0,32.0,20667.016666666666
V11,4.0,33.0,21620.533333333333
V11,4.0,34.0,15264.85
V11,4.0,35.0,17040.966666666667
V11,5.0,0.0,12571.3
V11,5.0,1.0,11949.35
V11,5.0,2.0,14005.666666666666
V11,5.0,3.0,12030.383333333333
V11,5.0,4.0,10408.516666666666
V11,5.0,5.0,0.0
V11,5.0,6.0,19335.983333333334
V11,5.0,7.0,12255.533333333333
V11,5.0,8.0,13642.633333333335
V11,5.0,9.0,19965.933333333334
V11,5.0,10.0,18596.316666666666
V11,5.0,11.0,18811.15
V11,5.0,12.0,9258.8
V11,5.0,13.0,14021.766666666666
V11,5.0,14.0,12386.516666666666
V11,5.0,15.0,20952.36666666667
V11,5.0,16.0,11241.2
V11,5.0,17.0,4212.35
V11,5.0,18.0,14981.35
V11,5.0,19.0,17183.716666666667
V11,5.0,20.0,22571.166666666664
V11,5.0,21.0,10362.15
V11,5.0,22.0,15334.283333333333
V11,5.0,23.0,16187.966666666667
V11,5.0,24.0,18022.816666666666
V11,5.0,25.0,24813.816666666666
V11,5.0,26.0,23719.5
V11,5.0,27.0,13240.383333333333
V11,5.0,28.0,10716.833333333332
V11,5.0,29.0,5396.883333333333
V11,5.0,30.0,9411.316666666668
V11,5.0,31.0,6163.5
V11,5.0,32.0,14022.216666666667
V11,5.0,33.0,22546.3
V11,5.0,34.0,6253.8
V11,5.0,35.0,16487.283333333333
V11,6.0,0.0,20357.1
V11,6.0,1.0,10386.9
V11,6.0,2.0,15434.616666666665
V11,6.0,3.0,19816.183333333334
V11,6.0,4.0,26578.35
V11,6.0,5.0,20074.133333333335
V11,6.0,6.0,0.0
V11,6.0,7.0,28425.316666666666
V11,6.0,8.0,27479.266666666666
V11,6.0,9.0,27751.733333333334
V11,6.0,10.0,30372.11666666667
V11,6.0,11.0,16673.966666666667
V11,6.0,12.0,17027.966666666667
V11,6.0,13.0,17168.983333333334
V11,6.0,14.0,20172.316666666666
V11,6.0,15.0,28738.166666666668
V11,6.0,16.0,24061.033333333333
V11,6.0,17.0,22143.516666666666
V11,6.0,18.0,5516.083333333334
V11,6.0,19.0,18687.2
V11,6.0,20.0,10209.866666666667
V11,6.0,21.0,16556.2
V11,6.0,22.0,18481.55
V11,6.0,23.0,25173.05
V11,6.0,24.0,16975.416666666664
